"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.command-1","Answer.command-2","Answer.command-3","Answer.command-4","Answer.command-5","Approve","Reject"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","3018Q3ZVONEU4AJGGVZQ42IM4ASRAW","AVINXZZV3FNG7","Approved","Thu Oct 29 21:32:36 PDT 2020","Thu Oct 29 21:37:33 PDT 2020","Fri Oct 30 21:37:33 PDT 2020","Fri Oct 30 21:38:06 PDT 2020","","","297","100% (1/1)","100% (1/1)","100% (1/1)","Commercial Grade 31.5"" Square Black Metal Indoor-Outdoor Table","Commercial Grade 35.5"" Square Black Indoor-Outdoor Steel Patio Table","23.5'' Round Aluminum Indoor-Outdoor Table with Base","Commercial Grade 35.5"" Square Black Indoor-Outdoor Steel Patio Table","27.5'' Square Aluminum Indoor-Outdoor Table with Base"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","31T4R4OBOX48F6WZRVXB5GHA31I7CE","A23FJWYFS1QWSU","Approved","Thu Oct 29 21:49:51 PDT 2020","Thu Oct 29 22:02:45 PDT 2020","Fri Oct 30 22:02:45 PDT 2020","Fri Oct 30 22:03:06 PDT 2020","","","774","100% (1/1)","100% (1/1)","100% (1/1)","OK YES I COME ON THE PANE & VINO.","I LIKE THE FOODS.","MY FAMILY MEMBERS THERE RESTAURANT IS TO GO WITH ME","ALL FOOD ARE AVIALABLE AND BANCHES IS READY FOR EVERY TIME","I BELIVE ME THIS FOODS ARE VERY TASTY . I BELIVE ENJOY THE RESTARUTANT"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","39OWYR0EPPFYX2CA56DCQZMA4DIYFG","A3QYG1KITFQ8RR","Approved","Thu Oct 29 21:15:52 PDT 2020","Thu Oct 29 21:22:01 PDT 2020","Fri Oct 30 21:22:01 PDT 2020","Fri Oct 30 21:22:08 PDT 2020","","","369","100% (1/1)","100% (1/1)","100% (1/1)","okay it is fine thanks for the details","oh thanks it is good to hear there is a restaurants and have good rated also thank you very much","the restaurants foods are tasty and good quality?","any another hotel or restaurants are there abouve 4.5 rated?","thank you so much for your concern sir i will go the restaurants"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","3FIUS151D0Q4PBN5MKXO1KFI0WVGG2","A3AJ1VD5N8CSZV","Approved","Thu Oct 29 21:39:25 PDT 2020","Thu Oct 29 21:43:06 PDT 2020","Fri Oct 30 21:43:06 PDT 2020","Fri Oct 30 21:43:08 PDT 2020","","","221","100% (1/1)","100% (1/1)","100% (1/1)","i feel good","yes","go to restaurant","no","4.5"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","3I33IC7ZWKQD0Q2V15KP3UAESIB2AR","APPNTU0LE3T9L","Approved","Thu Oct 29 21:15:53 PDT 2020","Thu Oct 29 21:28:45 PDT 2020","Fri Oct 30 21:28:45 PDT 2020","Fri Oct 30 21:29:07 PDT 2020","","","772","100% (1/1)","100% (1/1)","100% (1/1)","Which is closest?","Which do you recommend?","What is your favorite?","Where do most people go?","Which serves good seafood?"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","3I33IC7ZWKQD0Q2V15KP3UAESIBA2Z","A3RFOODI4G4P4K","Approved","Thu Oct 29 21:15:53 PDT 2020","Thu Oct 29 21:29:53 PDT 2020","Fri Oct 30 21:29:53 PDT 2020","Fri Oct 30 21:30:07 PDT 2020","","","840","100% (1/1)","100% (1/1)","100% (1/1)","Good , Can I have other options with same rating","Good, Can you please tell me the Cost","I would like to have other near by restaurant with cost detais","Can I get the travel Route from my current location","Can I get my route map"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","3K5TEWLKG0Z13ZJV13WDMXV82ODVI0","A21C0T6WYKJIEO","Approved","Thu Oct 29 22:01:09 PDT 2020","Thu Oct 29 22:15:17 PDT 2020","Fri Oct 30 22:15:17 PDT 2020","Fri Oct 30 22:16:06 PDT 2020","","","848","100% (1/1)","100% (1/1)","100% (1/1)","I LIKE TO PLACE","I LIKE TO HOTTLE","I LIKE YOUR WELCOME","I WANT TO WATER","THANKING YOU"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","3TU5ZICBRIPG9LB16IQC3L2MI0OQ8O","AOIR8V07FYMH5","Approved","Thu Oct 29 21:31:14 PDT 2020","Thu Oct 29 21:44:30 PDT 2020","Fri Oct 30 21:44:30 PDT 2020","Fri Oct 30 21:45:06 PDT 2020","","","796","100% (21/21)","100% (2/2)","100% (2/2)","That sounds great.","Are there any more available?","Can you tell me more about them?","What else is there?","Tell me more about how many ratings that made the 4.5 star rating."
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","3VD82FOHKVCF0COY8HEDG235TQZOCS","A2RDT795J9OKZT","Approved","Thu Oct 29 22:35:23 PDT 2020","Thu Oct 29 22:39:03 PDT 2020","Fri Oct 30 22:39:03 PDT 2020","Fri Oct 30 22:39:07 PDT 2020","","","220","100% (1/1)","100% (1/1)","100% (1/1)","Responding Makes a Difference","How to Respond to Reviews","How to Respond on Tripadvisor","Show Diners You’re Listening","Be Positive, Professional, and Courteous"
"3ZRKL6Z1FCR4SWY2QHM32E3ZJLTGSW","3D9FS1R54M3NURW3CC6G7ZK9VJ1315","Build a dialogue about restaurants","Help us build a dialogue agent that can answer restaurant questions","ai, conversation, research, restaurants","$1.00","Thu Oct 29 21:15:47 PDT 2020","10","BatchId:4235246;OriginalHitTemplateId:928390912;","900","86400","Sat Oct 31 21:15:47 PDT 2020","","","3VE8AYVF8RLJIWLSS2FIRMY8BYTF8X","A2EQ4GQX4DNSX6","Approved","Thu Oct 29 23:56:53 PDT 2020","Fri Oct 30 00:10:16 PDT 2020","Sat Oct 31 00:10:16 PDT 2020","Sat Oct 31 00:11:06 PDT 2020","","","803","100% (1/1)","100% (1/1)","100% (1/1)","I WANT A ONE HOTEL FOR HAVE A MY BREAKFAST.","I WANT A MIAMI BEACH. THAT IS NEAR FOR ME.","OH THAT IS VERYNICE HOTEL.","YES THEN I WANT A BREAKFAST FOR THAT HOTEL.","I WANT TWO BURGER."
